datetime,subba,parent,value,temperature_2m,hour,day,month,day_of_week,is_weekend
2023-08-17 11:00:00+00:00,ZONE,NYIS,754,24.7085,11,17,8,3,0
2023-08-17 12:00:00+00:00,ZONG,NYIS,1105,23.258501,12,17,8,3,0
2023-08-17 13:00:00+00:00,ZONE,NYIS,804,24.3585,13,17,8,3,0
2023-08-17 14:00:00+00:00,ZONA,NYIS,1862,24.258501,14,17,8,3,0
2023-08-17 15:00:00+00:00,ZONA,NYIS,1893,25.4085,15,17,8,3,0
2023-08-17 16:00:00+00:00,ZOND,NYIS,639,25.508501,16,17,8,3,0
2023-08-17 17:00:00+00:00,ZONF,NYIS,1558,24.6585,17,17,8,3,0
2023-08-17 18:00:00+00:00,ZONE,NYIS,915,22.4585,18,17,8,3,0
2023-08-17 19:00:00+00:00,ZONE,NYIS,935,21.5585,19,17,8,3,0
2023-08-17 20:00:00+00:00,ZONA,NYIS,2083,20.9585,20,17,8,3,0
2023-08-17 21:00:00+00:00,ZONE,NYIS,991,20.2085,21,17,8,3,0
2023-08-17 22:00:00+00:00,ZONE,NYIS,1011,19.8585,22,17,8,3,0
2023-08-17 23:00:00+00:00,ZONE,NYIS,1050,19.5585,23,17,8,3,0
2023-08-18 00:00:00+00:00,ZONF,NYIS,1702,19.4085,0,18,8,4,0
2023-08-18 01:00:00+00:00,ZONE,NYIS,1030,19.3585,1,18,8,4,0
2023-08-18 02:00:00+00:00,ZOND,NYIS,633,19.008501,2,18,8,4,0
2023-08-18 03:00:00+00:00,ZONC,NYIS,1914,18.8585,3,18,8,4,0
2023-08-18 04:00:00+00:00,ZONE,NYIS,860,18.4085,4,18,8,4,0
2023-08-18 05:00:00+00:00,ZOND,NYIS,596,19.258501,5,18,8,4,0
2023-08-18 06:00:00+00:00,ZOND,NYIS,588,20.4585,6,18,8,4,0
2023-08-18 07:00:00+00:00,ZONE,NYIS,732,21.9085,7,18,8,4,0
2023-08-18 08:00:00+00:00,ZONE,NYIS,718,23.6585,8,18,8,4,0
2023-08-18 09:00:00+00:00,ZONF,NYIS,1207,25.258501,9,18,8,4,0
2023-08-18 10:00:00+00:00,ZONE,NYIS,735,26.6585,10,18,8,4,0
2023-08-18 11:00:00+00:00,ZONE,NYIS,792,27.6585,11,18,8,4,0
2023-08-18 12:00:00+00:00,ZONG,NYIS,1088,29.008501,12,18,8,4,0
2023-08-18 13:00:00+00:00,ZONK,NYIS,2795,29.0585,13,18,8,4,0
2023-08-18 14:00:00+00:00,ZONE,NYIS,822,29.3585,14,18,8,4,0
2023-08-18 15:00:00+00:00,ZONE,NYIS,842,27.6585,15,18,8,4,0
2023-08-18 16:00:00+00:00,ZOND,NYIS,619,27.0585,16,18,8,4,0
2023-08-18 17:00:00+00:00,ZONA,NYIS,1730,26.4085,17,18,8,4,0
2023-08-18 18:00:00+00:00,ZONE,NYIS,796,24.008501,18,18,8,4,0
2023-08-18 19:00:00+00:00,ZONE,NYIS,791,21.8585,19,18,8,4,0
2023-08-18 20:00:00+00:00,ZOND,NYIS,613,20.9585,20,18,8,4,0
2023-08-18 21:00:00+00:00,ZONA,NYIS,1672,20.258501,21,18,8,4,0
2023-08-18 22:00:00+00:00,ZONA,NYIS,1656,19.7085,22,18,8,4,0
2023-08-18 23:00:00+00:00,ZOND,NYIS,609,19.5585,23,18,8,4,0
2023-08-19 00:00:00+00:00,ZONF,NYIS,1414,20.6085,0,19,8,5,1
2023-08-19 01:00:00+00:00,ZOND,NYIS,607,19.7085,1,19,8,5,1
2023-08-19 02:00:00+00:00,ZOND,NYIS,597,19.3085,2,19,8,5,1
2023-08-19 03:00:00+00:00,ZONE,NYIS,769,19.008501,3,19,8,5,1
2023-08-19 04:00:00+00:00,ZONE,NYIS,711,18.8085,4,19,8,5,1
2023-08-19 05:00:00+00:00,ZONE,NYIS,670,19.6085,5,19,8,5,1
2023-08-19 06:00:00+00:00,ZONE,NYIS,647,21.008501,6,19,8,5,1
2023-08-19 07:00:00+00:00,ZOND,NYIS,559,22.9085,7,19,8,5,1
2023-08-19 08:00:00+00:00,ZONC,NYIS,1330,25.3085,8,19,8,5,1
2023-08-19 09:00:00+00:00,ZONA,NYIS,1296,27.3085,9,19,8,5,1
2023-08-19 10:00:00+00:00,ZOND,NYIS,558,28.8085,10,19,8,5,1
2023-08-19 11:00:00+00:00,ZONC,NYIS,1370,29.8085,11,19,8,5,1
2023-08-19 12:00:00+00:00,ZONG,NYIS,872,30.4085,12,19,8,5,1
2023-08-19 13:00:00+00:00,ZONK,NYIS,2090,30.7085,13,19,8,5,1
2023-08-19 14:00:00+00:00,ZONE,NYIS,687,30.8585,14,19,8,5,1
2023-08-19 15:00:00+00:00,ZOND,NYIS,592,30.9585,15,19,8,5,1
2023-08-19 16:00:00+00:00,ZONA,NYIS,1451,30.6585,16,19,8,5,1
2023-08-19 17:00:00+00:00,ZONA,NYIS,1467,29.6585,17,19,8,5,1
2023-08-19 18:00:00+00:00,ZOND,NYIS,600,27.2085,18,19,8,5,1
2023-08-19 19:00:00+00:00,ZONE,NYIS,635,25.5585,19,19,8,5,1
2023-08-19 20:00:00+00:00,ZONE,NYIS,624,23.8585,20,19,8,5,1
2023-08-19 21:00:00+00:00,ZOND,NYIS,598,23.4085,21,19,8,5,1
2023-08-19 22:00:00+00:00,ZONE,NYIS,685,23.1085,22,19,8,5,1
2023-08-19 23:00:00+00:00,ZOND,NYIS,610,22.0585,23,19,8,5,1
2023-08-20 00:00:00+00:00,ZONF,NYIS,1302,22.508501,0,20,8,6,1
2023-08-20 01:00:00+00:00,ZONE,NYIS,806,22.5585,1,20,8,6,1
2023-08-20 02:00:00+00:00,ZONA,NYIS,1642,21.7085,2,20,8,6,1
2023-08-20 03:00:00+00:00,ZONE,NYIS,734,21.4085,3,20,8,6,1
2023-08-20 04:00:00+00:00,ZOND,NYIS,580,21.258501,4,20,8,6,1
2023-08-20 05:00:00+00:00,ZONA,NYIS,1412,21.4585,5,20,8,6,1
2023-08-20 06:00:00+00:00,ZONA,NYIS,1364,22.4085,6,20,8,6,1
2023-08-20 07:00:00+00:00,ZONE,NYIS,586,23.3585,7,20,8,6,1
2023-08-20 08:00:00+00:00,ZONE,NYIS,574,24.3085,8,20,8,6,1
2023-08-20 09:00:00+00:00,ZONE,NYIS,570,25.1585,9,20,8,6,1
2023-08-20 10:00:00+00:00,ZOND,NYIS,559,27.008501,10,20,8,6,1
2023-08-20 11:00:00+00:00,ZONC,NYIS,1308,27.9585,11,20,8,6,1
2023-08-20 12:00:00+00:00,ZONG,NYIS,823,28.1585,12,20,8,6,1
2023-08-20 13:00:00+00:00,ZONA,NYIS,1422,28.7085,13,20,8,6,1
2023-08-20 14:00:00+00:00,ZONE,NYIS,643,28.9085,14,20,8,6,1
2023-08-20 15:00:00+00:00,ZONA,NYIS,1560,28.508501,15,20,8,6,1
2023-08-20 16:00:00+00:00,ZONF,NYIS,1093,27.9085,16,20,8,6,1
2023-08-20 17:00:00+00:00,ZONE,NYIS,626,26.7085,17,20,8,6,1
2023-08-20 18:00:00+00:00,ZONE,NYIS,645,24.8585,18,20,8,6,1
2023-08-20 19:00:00+00:00,ZONE,NYIS,660,22.9585,19,20,8,6,1
2023-08-20 20:00:00+00:00,ZOND,NYIS,618,21.8085,20,20,8,6,1
2023-08-20 21:00:00+00:00,ZONE,NYIS,785,20.9085,21,20,8,6,1
2023-08-20 22:00:00+00:00,ZONE,NYIS,851,20.0585,22,20,8,6,1
2023-08-20 23:00:00+00:00,ZONE,NYIS,906,19.3585,23,20,8,6,1
2023-08-21 00:00:00+00:00,ZONG,NYIS,1441,19.6085,0,21,8,0,0
2023-08-21 01:00:00+00:00,ZONE,NYIS,948,19.258501,1,21,8,0,0
2023-08-21 02:00:00+00:00,ZONE,NYIS,898,19.3585,2,21,8,0,0
2023-08-21 03:00:00+00:00,ZONF,NYIS,1320,20.0585,3,21,8,0,0
2023-08-21 04:00:00+00:00,ZONE,NYIS,743,19.4085,4,21,8,0,0
2023-08-21 05:00:00+00:00,ZONE,NYIS,693,19.4585,5,21,8,0,0
2023-08-21 06:00:00+00:00,ZONF,NYIS,1113,20.9585,6,21,8,0,0
2023-08-21 07:00:00+00:00,ZONE,NYIS,637,22.5585,7,21,8,0,0
2023-08-21 08:00:00+00:00,ZONE,NYIS,631,24.3585,8,21,8,0,0
2023-08-21 09:00:00+00:00,ZONF,NYIS,1095,25.758501,9,21,8,0,0
2023-08-21 10:00:00+00:00,ZONA,NYIS,1621,26.3585,10,21,8,0,0
2023-08-21 11:00:00+00:00,ZONE,NYIS,750,26.2085,11,21,8,0,0
2023-08-21 12:00:00+00:00,ZONA,NYIS,1804,26.758501,12,21,8,0,0
2023-08-21 13:00:00+00:00,ZOND,NYIS,634,26.8585,13,21,8,0,0
2023-08-21 14:00:00+00:00,ZONA,NYIS,1964,26.8585,14,21,8,0,0
2023-08-21 15:00:00+00:00,ZONE,NYIS,853,26.8085,15,21,8,0,0
2023-08-21 16:00:00+00:00,ZONE,NYIS,854,26.4585,16,21,8,0,0
2023-08-21 17:00:00+00:00,ZONA,NYIS,2067,25.4085,17,21,8,0,0
2023-08-21 18:00:00+00:00,ZONE,NYIS,821,23.4585,18,21,8,0,0
2023-08-21 19:00:00+00:00,ZONA,NYIS,2151,21.8585,19,21,8,0,0
2023-08-21 20:00:00+00:00,ZONE,NYIS,793,20.6585,20,21,8,0,0
2023-08-21 21:00:00+00:00,ZONF,NYIS,1684,19.6585,21,21,8,0,0
2023-08-21 22:00:00+00:00,ZONE,NYIS,873,18.9585,22,21,8,0,0
2023-08-21 23:00:00+00:00,ZONE,NYIS,916,18.3085,23,21,8,0,0
2023-08-22 00:00:00+00:00,ZONG,NYIS,1709,18.258501,0,22,8,1,0
2023-08-22 01:00:00+00:00,ZONE,NYIS,933,17.9085,1,22,8,1,0
2023-08-22 02:00:00+00:00,ZONE,NYIS,878,17.5585,2,22,8,1,0
2023-08-22 03:00:00+00:00,ZONE,NYIS,803,18.3085,3,22,8,1,0
2023-08-22 04:00:00+00:00,ZONE,NYIS,721,18.6085,4,22,8,1,0
2023-08-22 05:00:00+00:00,ZONE,NYIS,675,19.1085,5,22,8,1,0
2023-08-22 06:00:00+00:00,ZONF,NYIS,1141,19.6085,6,22,8,1,0
2023-08-22 07:00:00+00:00,ZONE,NYIS,622,20.508501,7,22,8,1,0
2023-08-22 08:00:00+00:00,ZONE,NYIS,614,21.6085,8,22,8,1,0
2023-08-22 09:00:00+00:00,ZONE,NYIS,613,22.8085,9,22,8,1,0
2023-08-22 10:00:00+00:00,ZONE,NYIS,644,23.9085,10,22,8,1,0
2023-08-22 11:00:00+00:00,ZONC,NYIS,1537,23.6085,11,22,8,1,0
2023-08-22 12:00:00+00:00,ZONG,NYIS,1004,25.6585,12,22,8,1,0
2023-08-22 13:00:00+00:00,ZONA,NYIS,1684,25.3085,13,22,8,1,0
2023-08-22 14:00:00+00:00,ZOND,NYIS,602,25.7085,14,22,8,1,0
2023-08-22 15:00:00+00:00,ZONE,NYIS,642,25.4585,15,22,8,1,0
2023-08-22 16:00:00+00:00,ZONE,NYIS,645,25.1585,16,22,8,1,0
2023-08-22 17:00:00+00:00,ZONE,NYIS,652,24.758501,17,22,8,1,0
2023-08-22 18:00:00+00:00,ZONF,NYIS,1194,23.0585,18,22,8,1,0
2023-08-22 19:00:00+00:00,ZONE,NYIS,701,20.9585,19,22,8,1,0
2023-08-22 20:00:00+00:00,ZONA,NYIS,1947,19.9085,20,22,8,1,0
2023-08-22 21:00:00+00:00,ZONE,NYIS,754,19.2085,21,22,8,1,0
2023-08-22 22:00:00+00:00,ZONA,NYIS,2026,18.758501,22,22,8,1,0
2023-08-22 23:00:00+00:00,ZONE,NYIS,873,18.3585,23,22,8,1,0
2023-08-23 00:00:00+00:00,ZONG,NYIS,1322,17.258501,0,23,8,2,0
2023-08-23 01:00:00+00:00,ZONE,NYIS,913,15.9585,1,23,8,2,0
2023-08-23 02:00:00+00:00,ZONE,NYIS,862,15.8585005,2,23,8,2,0
2023-08-23 03:00:00+00:00,ZONA,NYIS,1755,15.908501,3,23,8,2,0
2023-08-23 04:00:00+00:00,ZONE,NYIS,723,15.7585,4,23,8,2,0
2023-08-23 05:00:00+00:00,ZONA,NYIS,1586,16.758501,5,23,8,2,0
2023-08-23 06:00:00+00:00,ZOND,NYIS,567,18.6085,6,23,8,2,0
2023-08-23 07:00:00+00:00,ZONC,NYIS,1425,20.758501,7,23,8,2,0
2023-08-23 08:00:00+00:00,ZONF,NYIS,1062,22.9585,8,23,8,2,0
2023-08-23 09:00:00+00:00,ZONE,NYIS,628,24.4085,9,23,8,2,0
2023-08-23 10:00:00+00:00,ZONE,NYIS,677,25.508501,10,23,8,2,0
2023-08-23 11:00:00+00:00,ZOND,NYIS,584,25.7085,11,23,8,2,0
2023-08-23 12:00:00+00:00,ZONG,NYIS,972,26.258501,12,23,8,2,0
2023-08-23 13:00:00+00:00,ZONC,NYIS,1648,26.6085,13,23,8,2,0
2023-08-23 14:00:00+00:00,ZONF,NYIS,1141,26.508501,14,23,8,2,0
2023-08-23 15:00:00+00:00,ZONA,NYIS,1806,26.008501,15,23,8,2,0
2023-08-23 16:00:00+00:00,ZONE,NYIS,703,25.508501,16,23,8,2,0
2023-08-23 17:00:00+00:00,ZONE,NYIS,730,24.4585,17,23,8,2,0
2023-08-23 18:00:00+00:00,ZONE,NYIS,747,22.8585,18,23,8,2,0
2023-08-23 19:00:00+00:00,ZOND,NYIS,604,20.7085,19,23,8,2,0
2023-08-23 21:00:00+00:00,ZONE,NYIS,829,18.4085,21,23,8,2,0
2023-08-23 22:00:00+00:00,ZONE,NYIS,878,17.7085,22,23,8,2,0
2023-08-23 23:00:00+00:00,ZONE,NYIS,914,17.1585,23,23,8,2,0
2023-08-24 00:00:00+00:00,ZONE,NYIS,954,18.758501,0,24,8,3,0
2023-08-24 01:00:00+00:00,ZONE,NYIS,958,15.658501,1,24,8,3,0
2023-08-24 02:00:00+00:00,ZONA,NYIS,1758,15.7085,2,24,8,3,0
2023-08-24 03:00:00+00:00,ZONE,NYIS,830,15.5085,3,24,8,3,0
2023-08-24 04:00:00+00:00,ZONE,NYIS,757,15.5085,4,24,8,3,0
2023-08-24 05:00:00+00:00,ZONE,NYIS,699,16.4085,5,24,8,3,0
2023-08-24 06:00:00+00:00,ZONE,NYIS,672,18.9085,6,24,8,3,0
2023-08-24 07:00:00+00:00,ZONE,NYIS,652,21.508501,7,24,8,3,0
2023-08-24 08:00:00+00:00,ZONE,NYIS,651,23.6585,8,24,8,3,0
2023-08-24 09:00:00+00:00,ZONE,NYIS,654,25.3085,9,24,8,3,0
2023-08-24 10:00:00+00:00,ZONE,NYIS,719,26.4085,10,24,8,3,0
2023-08-24 11:00:00+00:00,ZONA,NYIS,1628,27.3085,11,24,8,3,0
2023-08-24 12:00:00+00:00,ZONK,NYIS,2314,27.258501,12,24,8,3,0
2023-08-24 13:00:00+00:00,ZOND,NYIS,598,27.758501,13,24,8,3,0
2023-08-24 14:00:00+00:00,ZONA,NYIS,1826,28.1085,14,24,8,3,0
2023-08-24 15:00:00+00:00,ZONE,NYIS,839,28.008501,15,24,8,3,0
2023-08-24 16:00:00+00:00,ZONE,NYIS,854,27.758501,16,24,8,3,0
2023-08-24 17:00:00+00:00,ZONE,NYIS,872,27.008501,17,24,8,3,0
2023-08-24 18:00:00+00:00,ZONE,NYIS,874,25.258501,18,24,8,3,0
2023-08-24 19:00:00+00:00,ZONE,NYIS,849,23.9085,19,24,8,3,0
2023-08-24 20:00:00+00:00,ZONE,NYIS,856,23.2085,20,24,8,3,0
2023-08-24 21:00:00+00:00,ZONE,NYIS,897,23.1585,21,24,8,3,0
2023-08-24 22:00:00+00:00,ZOND,NYIS,631,22.4585,22,24,8,3,0
2023-08-24 23:00:00+00:00,ZONE,NYIS,894,22.508501,23,24,8,3,0
2023-08-25 00:00:00+00:00,ZONG,NYIS,1190,22.258501,0,25,8,4,0
2023-08-25 01:00:00+00:00,ZONE,NYIS,887,21.8085,1,25,8,4,0
2023-08-25 02:00:00+00:00,ZONF,NYIS,1301,21.6085,2,25,8,4,0
2023-08-25 03:00:00+00:00,ZONE,NYIS,781,21.4085,3,25,8,4,0
2023-08-25 04:00:00+00:00,ZONE,NYIS,727,20.2085,4,25,8,4,0
2023-08-25 05:00:00+00:00,ZONE,NYIS,711,20.3585,5,25,8,4,0
2023-08-25 06:00:00+00:00,ZOND,NYIS,573,21.6085,6,25,8,4,0
2023-08-25 07:00:00+00:00,ZONE,NYIS,668,23.5585,7,25,8,4,0
2023-08-25 08:00:00+00:00,ZONE,NYIS,666,25.9085,8,25,8,4,0
2023-08-25 09:00:00+00:00,ZONE,NYIS,673,27.5585,9,25,8,4,0
2023-08-25 10:00:00+00:00,ZONE,NYIS,702,28.3585,10,25,8,4,0
2023-08-25 11:00:00+00:00,ZONE,NYIS,760,29.3085,11,25,8,4,0
2023-08-25 12:00:00+00:00,ZONG,NYIS,1039,29.4585,12,25,8,4,0
2023-08-25 13:00:00+00:00,ZONE,NYIS,871,28.6585,13,25,8,4,0
2023-08-25 14:00:00+00:00,ZONE,NYIS,896,26.3585,14,25,8,4,0
2023-08-25 15:00:00+00:00,ZOND,NYIS,622,22.258501,15,25,8,4,0
2023-08-25 16:00:00+00:00,ZONE,NYIS,936,23.1085,16,25,8,4,0
2023-08-25 17:00:00+00:00,ZONE,NYIS,948,22.3585,17,25,8,4,0
2023-08-25 18:00:00+00:00,ZONE,NYIS,939,21.6085,18,25,8,4,0
2023-08-25 19:00:00+00:00,ZONE,NYIS,940,21.2085,19,25,8,4,0
2023-08-25 20:00:00+00:00,ZONE,NYIS,941,20.4585,20,25,8,4,0
2023-08-25 21:00:00+00:00,ZONE,NYIS,971,20.508501,21,25,8,4,0
2023-08-25 22:00:00+00:00,ZONE,NYIS,984,20.508501,22,25,8,4,0
2023-08-25 23:00:00+00:00,ZONE,NYIS,1005,20.008501,23,25,8,4,0
2023-08-26 00:00:00+00:00,ZOND,NYIS,627,20.4085,0,26,8,5,1
2023-08-26 01:00:00+00:00,ZONE,NYIS,999,19.7085,1,26,8,5,1
2023-08-26 02:00:00+00:00,ZONE,NYIS,942,19.5585,2,26,8,5,1
2023-08-26 03:00:00+00:00,ZONE,NYIS,874,19.0585,3,26,8,5,1
2023-08-26 04:00:00+00:00,ZONE,NYIS,817,19.1585,4,26,8,5,1
2023-08-26 05:00:00+00:00,ZONE,NYIS,771,19.5585,5,26,8,5,1
2023-08-26 06:00:00+00:00,ZONE,NYIS,729,20.7085,6,26,8,5,1
2023-08-26 07:00:00+00:00,ZONA,NYIS,1456,22.1085,7,26,8,5,1
2023-08-26 08:00:00+00:00,ZONE,NYIS,681,23.0585,8,26,8,5,1
2023-08-26 09:00:00+00:00,ZONA,NYIS,1408,23.6085,9,26,8,5,1
2023-08-26 10:00:00+00:00,ZONE,NYIS,686,22.6085,10,26,8,5,1
2023-08-26 11:00:00+00:00,ZONA,NYIS,1452,24.3585,11,26,8,5,1
2023-08-26 12:00:00+00:00,ZONG,NYIS,1026,25.1585,12,26,8,5,1
2023-08-26 13:00:00+00:00,ZONA,NYIS,1573,24.8585,13,26,8,5,1
2023-08-26 14:00:00+00:00,ZONF,NYIS,1185,24.9085,14,26,8,5,1
2023-08-26 15:00:00+00:00,ZONA,NYIS,1700,23.6585,15,26,8,5,1
2023-08-26 16:00:00+00:00,ZONE,NYIS,786,22.1585,16,26,8,5,1
2023-08-26 17:00:00+00:00,ZONK,NYIS,2875,21.4585,17,26,8,5,1
2023-08-26 18:00:00+00:00,ZONE,NYIS,813,20.2085,18,26,8,5,1
2023-08-26 19:00:00+00:00,ZONE,NYIS,819,19.3585,19,26,8,5,1
2023-08-26 20:00:00+00:00,ZONE,NYIS,839,17.508501,20,26,8,5,1
2023-08-26 21:00:00+00:00,ZONE,NYIS,877,16.5585,21,26,8,5,1
2023-08-26 22:00:00+00:00,ZONE,NYIS,913,15.908501,22,26,8,5,1
2023-08-26 23:00:00+00:00,ZONE,NYIS,947,15.0585,23,26,8,5,1
2023-08-27 00:00:00+00:00,ZONG,NYIS,1469,14.908501,0,27,8,6,1
2023-08-27 01:00:00+00:00,ZONE,NYIS,942,15.0585,1,27,8,6,1
2023-08-27 02:00:00+00:00,ZONF,NYIS,1439,14.8085,2,27,8,6,1
2023-08-27 03:00:00+00:00,ZONE,NYIS,842,12.7585,3,27,8,6,1
2023-08-27 04:00:00+00:00,ZONE,NYIS,778,12.8585005,4,27,8,6,1
2023-08-27 05:00:00+00:00,ZONE,NYIS,712,13.8085,5,27,8,6,1
2023-08-27 06:00:00+00:00,ZONE,NYIS,677,15.5585,6,27,8,6,1
2023-08-27 07:00:00+00:00,ZONF,NYIS,1106,18.3085,7,27,8,6,1
2023-08-27 08:00:00+00:00,ZONF,NYIS,1079,20.4585,8,27,8,6,1
2023-08-27 09:00:00+00:00,ZOND,NYIS,566,21.1585,9,27,8,6,1
2023-08-27 10:00:00+00:00,ZOND,NYIS,570,21.4585,10,27,8,6,1
2023-08-27 11:00:00+00:00,ZOND,NYIS,569,20.8085,11,27,8,6,1
2023-08-27 12:00:00+00:00,ZONG,NYIS,893,20.4585,12,27,8,6,1
2023-08-27 13:00:00+00:00,ZONK,NYIS,2197,19.8585,13,27,8,6,1
2023-08-27 14:00:00+00:00,ZOND,NYIS,595,19.6085,14,27,8,6,1
2023-08-27 15:00:00+00:00,ZONE,NYIS,690,18.8585,15,27,8,6,1
2023-08-27 16:00:00+00:00,ZONA,NYIS,1530,18.4085,16,27,8,6,1
2023-08-27 17:00:00+00:00,ZONE,NYIS,706,18.008501,17,27,8,6,1
2023-08-27 18:00:00+00:00,ZONE,NYIS,704,17.6585,18,27,8,6,1
2023-08-27 19:00:00+00:00,ZONF,NYIS,1172,16.9585,19,27,8,6,1
2023-08-27 20:00:00+00:00,ZOND,NYIS,599,16.9585,20,27,8,6,1
2023-08-27 21:00:00+00:00,ZOND,NYIS,606,16.9085,21,27,8,6,1
2023-08-27 22:00:00+00:00,ZONE,NYIS,802,17.008501,22,27,8,6,1
2023-08-27 23:00:00+00:00,ZONE,NYIS,875,16.6585,23,27,8,6,1
2023-08-28 00:00:00+00:00,ZONG,NYIS,1383,15.8085,0,28,8,0,0
2023-08-28 01:00:00+00:00,ZONE,NYIS,894,14.658501,1,28,8,0,0
2023-08-28 02:00:00+00:00,ZONE,NYIS,841,13.8585005,2,28,8,0,0
2023-08-28 03:00:00+00:00,ZONE,NYIS,781,13.158501,3,28,8,0,0
2023-08-28 04:00:00+00:00,ZONE,NYIS,714,12.8085,4,28,8,0,0
2023-08-28 05:00:00+00:00,ZONE,NYIS,663,12.8585005,5,28,8,0,0
2023-08-28 06:00:00+00:00,ZONE,NYIS,634,14.158501,6,28,8,0,0
2023-08-28 07:00:00+00:00,ZONA,NYIS,1382,15.4585,7,28,8,0,0
2023-08-28 08:00:00+00:00,ZONE,NYIS,614,17.008501,8,28,8,0,0
2023-08-28 09:00:00+00:00,ZOND,NYIS,578,18.4085,9,28,8,0,0
2023-08-28 10:00:00+00:00,ZONC,NYIS,1427,18.9085,10,28,8,0,0
2023-08-28 11:00:00+00:00,ZONA,NYIS,1515,19.1585,11,28,8,0,0
2023-08-28 12:00:00+00:00,ZONG,NYIS,992,18.4585,12,28,8,0,0
2023-08-28 13:00:00+00:00,ZONA,NYIS,1662,18.8585,13,28,8,0,0
2023-08-28 14:00:00+00:00,ZONE,NYIS,754,18.8585,14,28,8,0,0
2023-08-28 15:00:00+00:00,ZONA,NYIS,1740,19.3085,15,28,8,0,0
2023-08-28 16:00:00+00:00,ZOND,NYIS,609,19.1085,16,28,8,0,0
2023-08-28 17:00:00+00:00,ZONF,NYIS,1353,18.758501,17,28,8,0,0
2023-08-28 18:00:00+00:00,ZONF,NYIS,1505,17.258501,18,28,8,0,0
2023-08-28 19:00:00+00:00,ZOND,NYIS,620,17.008501,19,28,8,0,0
2023-08-28 20:00:00+00:00,ZONE,NYIS,823,16.1085,20,28,8,0,0
2023-08-28 21:00:00+00:00,ZONE,NYIS,840,15.658501,21,28,8,0,0
2023-08-28 22:00:00+00:00,ZONE,NYIS,865,15.6085005,22,28,8,0,0
2023-08-28 23:00:00+00:00,ZONE,NYIS,896,15.658501,23,28,8,0,0
2023-08-29 00:00:00+00:00,ZONF,NYIS,1524,15.1085005,0,29,8,1,0
2023-08-29 01:00:00+00:00,ZONE,NYIS,934,14.8585005,1,29,8,1,0
2023-08-29 02:00:00+00:00,ZOND,NYIS,628,14.7585,2,29,8,1,0
2023-08-29 03:00:00+00:00,ZOND,NYIS,612,14.7585,3,29,8,1,0
2023-08-29 04:00:00+00:00,ZONC,NYIS,1626,14.5585,4,29,8,1,0
2023-08-29 05:00:00+00:00,ZONE,NYIS,693,14.4585,5,29,8,1,0
2023-08-29 06:00:00+00:00,ZONA,NYIS,1527,14.5085,6,29,8,1,0
2023-08-29 07:00:00+00:00,ZONE,NYIS,652,14.5085,7,29,8,1,0
2023-08-29 08:00:00+00:00,ZOND,NYIS,576,14.8585005,8,29,8,1,0
2023-08-29 09:00:00+00:00,ZONA,NYIS,1463,15.5585,9,29,8,1,0
2023-08-29 10:00:00+00:00,ZONE,NYIS,691,15.3085,10,29,8,1,0
2023-08-29 11:00:00+00:00,ZONE,NYIS,771,15.4585,11,29,8,1,0
2023-08-29 12:00:00+00:00,ZONG,NYIS,1033,16.3585,12,29,8,1,0
2023-08-29 13:00:00+00:00,ZONE,NYIS,838,16.6085,13,29,8,1,0
2023-08-29 14:00:00+00:00,ZONE,NYIS,830,16.1085,14,29,8,1,0
2023-08-29 15:00:00+00:00,ZONE,NYIS,854,15.908501,15,29,8,1,0
2023-08-29 16:00:00+00:00,ZONA,NYIS,1853,15.6085005,16,29,8,1,0
2023-08-29 17:00:00+00:00,ZONF,NYIS,1311,15.2585,17,29,8,1,0
2023-08-29 18:00:00+00:00,ZONE,NYIS,875,15.0085,18,29,8,1,0
2023-08-29 19:00:00+00:00,ZONE,NYIS,865,15.0085,19,29,8,1,0
2023-08-29 20:00:00+00:00,ZONE,NYIS,893,14.8085,20,29,8,1,0
2023-08-29 21:00:00+00:00,ZONE,NYIS,919,14.7085,21,29,8,1,0
2023-08-29 22:00:00+00:00,ZOND,NYIS,638,14.5085,22,29,8,1,0
2023-08-29 23:00:00+00:00,ZONF,NYIS,1748,14.408501,23,29,8,1,0
2023-08-30 00:00:00+00:00,ZONG,NYIS,1524,13.7085,0,30,8,2,0
2023-08-30 01:00:00+00:00,ZONE,NYIS,1005,13.6085005,1,30,8,2,0
2023-08-30 02:00:00+00:00,ZONE,NYIS,952,13.5585,2,30,8,2,0
2023-08-30 03:00:00+00:00,ZOND,NYIS,599,13.7585,3,30,8,2,0
2023-08-30 04:00:00+00:00,ZONE,NYIS,797,13.3085,4,30,8,2,0
2023-08-30 05:00:00+00:00,ZONE,NYIS,744,13.5585,5,30,8,2,0
2023-08-30 06:00:00+00:00,ZOND,NYIS,570,14.3085,6,30,8,2,0
2023-08-30 07:00:00+00:00,ZONE,NYIS,693,15.0585,7,30,8,2,0
2023-08-30 08:00:00+00:00,ZONE,NYIS,688,15.7585,8,30,8,2,0
2023-08-30 09:00:00+00:00,ZONH,NYIS,292,17.0585,9,30,8,2,0
2023-08-30 10:00:00+00:00,ZOND,NYIS,581,18.508501,10,30,8,2,0
2023-08-30 11:00:00+00:00,ZONA,NYIS,1607,19.6085,11,30,8,2,0
2023-08-30 12:00:00+00:00,ZONG,NYIS,1144,19.4085,12,30,8,2,0
2023-08-30 13:00:00+00:00,ZONA,NYIS,1704,19.4585,13,30,8,2,0
